"","1","2","3"
"1",0.947958221903707,0.0502292808755193,0.0018124972207738
"2",0.894296336609094,0.0989623840762154,0.00674127931469026
"3",0.894296336609094,0.0989623840762154,0.00674127931469026
"4",0.77287635072957,0.208689792053008,0.0184338572174225
"5",0.77287635072957,0.208689792053008,0.0184338572174225
"6",0.77287635072957,0.208689792053008,0.0184338572174225
"7",0.851146337974333,0.136114188977777,0.0127394730478902
"8",0.851146337974333,0.136114188977777,0.0127394730478902
"9",0.77287635072957,0.208689792053008,0.0184338572174225
"10",0.851146337974333,0.136114188977777,0.0127394730478902
"11",0.851146337974333,0.136114188977777,0.0127394730478902
"12",0.77287635072957,0.208689792053008,0.0184338572174225
"13",0.695617892523656,0.271439095488439,0.032943011987905
"14",0.695617892523656,0.271439095488439,0.032943011987905
"15",0.695617892523656,0.271439095488439,0.032943011987905
"16",0.793132039129006,0.183296902546154,0.0235710583248405
"17",0.793132039129006,0.183296902546154,0.0235710583248405
"18",0.695617892523656,0.271439095488439,0.032943011987905
"19",0.793132039129006,0.183296902546154,0.0235710583248405
"20",0.793132039129006,0.183296902546154,0.0235710583248405
"21",0.695617892523656,0.271439095488439,0.032943011987905
"22",0.695617892523656,0.271439095488439,0.032943011987905
"23",0.793132039129006,0.183296902546154,0.0235710583248405
"24",0.695617892523656,0.271439095488439,0.032943011987905
"25",0.793132039129006,0.183296902546154,0.0235710583248405
"26",0.695617892523656,0.271439095488439,0.032943011987905
"27",0.695617892523656,0.271439095488439,0.032943011987905
"28",0.603156053812922,0.340127552242274,0.0567163939448041
"29",0.603156053812922,0.340127552242274,0.0567163939448041
"30",0.603156053812922,0.340127552242274,0.0567163939448041
"31",0.603156053812922,0.340127552242274,0.0567163939448041
"32",0.603156053812922,0.340127552242274,0.0567163939448041
"33",0.603156053812922,0.340127552242274,0.0567163939448041
"34",0.717880783019602,0.239757624720213,0.0423615922601844
"35",0.603156053812922,0.340127552242274,0.0567163939448041
"36",0.603156053812922,0.340127552242274,0.0567163939448041
"37",0.717880783019602,0.239757624720213,0.0423615922601844
"38",0.717880783019602,0.239757624720213,0.0423615922601844
"39",0.717880783019602,0.239757624720213,0.0423615922601844
"40",0.603156053812922,0.340127552242274,0.0567163939448041
"41",0.603156053812922,0.340127552242274,0.0567163939448041
"42",0.717880783019602,0.239757624720213,0.0423615922601844
"43",0.717880783019602,0.239757624720213,0.0423615922601844
"44",0.603156053812922,0.340127552242274,0.0567163939448041
"45",0.717880783019602,0.239757624720213,0.0423615922601844
"46",0.717880783019602,0.239757624720213,0.0423615922601844
"47",0.499589513032232,0.407132623080253,0.0932778638875152
"48",0.62507214457078,0.301689859344008,0.0732379960852127
"49",0.499589513032232,0.407132623080253,0.0932778638875152
"50",0.62507214457078,0.301689859344008,0.0732379960852127
"51",0.499589513032232,0.407132623080253,0.0932778638875152
"52",0.499589513032232,0.407132623080253,0.0932778638875152
"53",0.62507214457078,0.301689859344008,0.0732379960852127
"54",0.499589513032232,0.407132623080253,0.0932778638875152
"55",0.499589513032232,0.407132623080253,0.0932778638875152
"56",0.499589513032232,0.407132623080253,0.0932778638875152
"57",0.499589513032232,0.407132623080253,0.0932778638875152
"58",0.499589513032232,0.407132623080253,0.0932778638875152
"59",0.499589513032232,0.407132623080253,0.0932778638875152
"60",0.499589513032232,0.407132623080253,0.0932778638875152
"61",0.499589513032232,0.407132623080253,0.0932778638875152
"62",0.499589513032232,0.407132623080253,0.0932778638875152
"63",0.62507214457078,0.301689859344008,0.0732379960852127
"64",0.62507214457078,0.301689859344008,0.0732379960852127
"65",0.499589513032232,0.407132623080253,0.0932778638875152
"66",0.499589513032232,0.407132623080253,0.0932778638875152
"67",0.499589513032232,0.407132623080253,0.0932778638875152
"68",0.499589513032232,0.407132623080253,0.0932778638875152
"69",0.62507214457078,0.301689859344008,0.0732379960852127
"70",0.392399933535398,0.462127680188114,0.145472386276488
"71",0.518097312584506,0.361370231414134,0.12053245600136
"72",0.392399933535398,0.462127680188114,0.145472386276488
"73",0.392399933535398,0.462127680188114,0.145472386276488
"74",0.518097312584506,0.361370231414134,0.12053245600136
"75",0.392399933535398,0.462127680188114,0.145472386276488
"76",0.392399933535398,0.462127680188114,0.145472386276488
"77",0.518097312584506,0.361370231414134,0.12053245600136
"78",0.392399933535398,0.462127680188114,0.145472386276488
"79",0.392399933535398,0.462127680188114,0.145472386276488
"80",0.518097312584506,0.361370231414134,0.12053245600136
"81",0.518097312584506,0.361370231414134,0.12053245600136
"82",0.392399933535398,0.462127680188114,0.145472386276488
"83",0.518097312584506,0.361370231414134,0.12053245600136
"84",0.392399933535398,0.462127680188114,0.145472386276488
"85",0.518097312584506,0.361370231414134,0.12053245600136
"86",0.518097312584506,0.361370231414134,0.12053245600136
"87",0.392399933535398,0.462127680188114,0.145472386276488
"88",0.392399933535398,0.462127680188114,0.145472386276488
"89",0.518097312584506,0.361370231414134,0.12053245600136
"90",0.518097312584506,0.361370231414134,0.12053245600136
"91",0.518097312584506,0.361370231414134,0.12053245600136
"92",0.392399933535398,0.462127680188114,0.145472386276488
"93",0.392399933535398,0.462127680188114,0.145472386276488
"94",0.392399933535398,0.462127680188114,0.145472386276488
"95",0.518097312584506,0.361370231414134,0.12053245600136
"96",0.392399933535398,0.462127680188114,0.145472386276488
"97",0.392399933535398,0.462127680188114,0.145472386276488
"98",0.518097312584506,0.361370231414134,0.12053245600136
"99",0.392399933535398,0.462127680188114,0.145472386276488
"100",0.518097312584506,0.361370231414134,0.12053245600136
"101",0.392399933535398,0.462127680188114,0.145472386276488
"102",0.518097312584506,0.361370231414134,0.12053245600136
"103",0.518097312584506,0.361370231414134,0.12053245600136
"104",0.392399933535398,0.462127680188114,0.145472386276488
"105",0.392399933535398,0.462127680188114,0.145472386276488
"106",0.392399933535398,0.462127680188114,0.145472386276488
"107",0.518097312584506,0.361370231414134,0.12053245600136
"108",0.392399933535398,0.462127680188114,0.145472386276488
"109",0.392399933535398,0.462127680188114,0.145472386276488
"110",0.404872711183575,0.408103206898394,0.18702408191803
"111",0.290863468817917,0.495031350409019,0.214105180773064
"112",0.290863468817917,0.495031350409019,0.214105180773064
"113",0.404872711183575,0.408103206898394,0.18702408191803
"114",0.404872711183575,0.408103206898394,0.18702408191803
"115",0.290863468817917,0.495031350409019,0.214105180773064
"116",0.290863468817917,0.495031350409019,0.214105180773064
"117",0.290863468817917,0.495031350409019,0.214105180773064
"118",0.404872711183575,0.408103206898394,0.18702408191803
"119",0.290863468817917,0.495031350409019,0.214105180773064
"120",0.290863468817917,0.495031350409019,0.214105180773064
"121",0.290863468817917,0.495031350409019,0.214105180773064
"122",0.290863468817917,0.495031350409019,0.214105180773064
"123",0.404872711183575,0.408103206898394,0.18702408191803
"124",0.290863468817917,0.495031350409019,0.214105180773064
"125",0.290863468817917,0.495031350409019,0.214105180773064
"126",0.290863468817917,0.495031350409019,0.214105180773064
"127",0.290863468817917,0.495031350409019,0.214105180773064
"128",0.290863468817917,0.495031350409019,0.214105180773064
"129",0.290863468817917,0.495031350409019,0.214105180773064
"130",0.290863468817917,0.495031350409019,0.214105180773064
"131",0.290863468817917,0.495031350409019,0.214105180773064
"132",0.290863468817917,0.495031350409019,0.214105180773064
"133",0.290863468817917,0.495031350409019,0.214105180773064
"134",0.290863468817917,0.495031350409019,0.214105180773064
"135",0.404872711183575,0.408103206898394,0.18702408191803
"136",0.290863468817917,0.495031350409019,0.214105180773064
"137",0.290863468817917,0.495031350409019,0.214105180773064
"138",0.290863468817917,0.495031350409019,0.214105180773064
"139",0.290863468817917,0.495031350409019,0.214105180773064
"140",0.290863468817917,0.495031350409019,0.214105180773064
"141",0.290863468817917,0.495031350409019,0.214105180773064
"142",0.290863468817917,0.495031350409019,0.214105180773064
"143",0.404872711183575,0.408103206898394,0.18702408191803
"144",0.290863468817917,0.495031350409019,0.214105180773064
"145",0.404872711183575,0.408103206898394,0.18702408191803
"146",0.290863468817917,0.495031350409019,0.214105180773064
"147",0.290863468817917,0.495031350409019,0.214105180773064
"148",0.290863468817917,0.495031350409019,0.214105180773064
"149",0.290863468817917,0.495031350409019,0.214105180773064
"150",0.404872711183575,0.408103206898394,0.18702408191803
"151",0.404872711183575,0.408103206898394,0.18702408191803
